request_id,timestamp_utc,requester_role,requester_station_id,requester_district_id,requester_agency,target_case_type,target_record_type,target_station_id,target_district_id,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,purpose,action,decision,primary_reason_code,required_approval,record_pointer_id,payload_hash,ciphertext_hash,explanation_hash,block_number,block_hash
REQ-000138,2026-05-27T13:48:00Z,Constable,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,POLICE,JUVENILE_PROTECTION,WITNESS_STATEMENT,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,MEDIUM,false,true,true,false,OPEN,AUDIT,APPROVE,deny,DENY_INACTIVE_CREDENTIAL,none,71ea733dcb81fdd05667e907,5f46aa1ae1ba9700e05281e4a6d0725f38b65710ace9f7a6fa7c2a0bcd75cc6e,da80566fd8b1d2f23578f5b6f4dc0750c01ab329b60d465a5f96adf9983818d7,a426652ce3b77dcfe6654f35d94c16dc1a2da1e1019d0eba5ad0a58f962ab02b,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000139,2026-05-28T10:45:00Z,Constable,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,POLICE,VIOLENT_CRIME,FIR_SUMMARY,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,MEDIUM,false,false,false,false,OPEN,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_CONTEXTUAL_REVIEW_REQUIRED,contextual_superior_review,44bf06727d814d90f0f03df5,d4f1977c7ebde80f099d8ced5584f5ecac26210a92ca79b8aeb39feb82383aca,506ccf201463923671bdb6903a7477365eed65d8c4807b56ee7e4ec4807a51e0,c6d85ee0f09f9d033953403f596c0d48e56d6b5fd636e9ac8769c3bbe9bb6ac2,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000140,2026-05-27T16:20:00Z,Constable,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,POLICE,GENERAL_THEFT,EVIDENCE_MEDIA,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,HIGH,false,false,false,true,OPEN,PROSECUTION_REVIEW,SHARE,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,719c8ff9f88832c7f7af1ab2,5bee660f61bf1d8865721bf10f3b0878a53d3aac75b52748ee5a012e77bffd64,75b4968f0de1bbb3e6115a42e68f98d29a61095381a95f8e2b9e6080c1c9ae81,ebe48ddfbeeebc982d2eea4788636df74cff11e4e7fef85c6ceb65ac667ffa6a,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000141,2026-05-27T23:30:00Z,Sub-Inspector,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,POLICE,JUVENILE_PROTECTION,FIR_SUMMARY,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,MEDIUM,false,false,true,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,f56a9eb60148dedc4e73f665,7aac95a28fde401de91eabfab242d539a644230799175e8b1e376b99b24dbf0b,2c7a575cb0f432b2e6275d47f8db6a665a72689057081daefa4e2d5a59dd55d6,e8769914daa4335d6abccceccf5d424e25bfc0a34dc7c4c23fd60bd9169d89ea,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000142,2026-05-28T16:14:00Z,Head Constable,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,POLICE,WOMEN_CHILD_SAFETY,COURT_SUBMISSION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,MEDIUM,true,false,false,false,SEALED,INVESTIGATION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,919340c0bb105dba5fc7b790,c17a0027956f6d44f76def10ca058e0686ff3113d57a99270f56a5639d5d5d0c,d31384f5bc7b28721a6d00f0c741f183438b5831f64210533be7b7c6eee91eca,d57d767250d046b00429c2e1767c9098606879b1e4685da425ea0c612f536a65,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000143,2026-05-27T19:04:00Z,Sub-Inspector,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,POLICE,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,HIGH,false,false,false,false,OPEN,INVESTIGATION,APPROVE,deny,DENY_STALE_CASE_ASSIGNMENT,none,91c74c355e263dc2dc035cfa,cabda87cf71d47b5a57e8a836f38bcdb633991362a00057ff8d16a9cee77db93,64fe39f0f61f02d17be4eee7e6dc63fbaf23869e4206a2855fbc3cf53b9c80a5,de5f043ea04b0dfb0ad000daaed7da90bd826e88586853014b7c567557535e59,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000144,2026-05-28T04:48:00Z,Forensic Officer,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,FORENSIC,MISSING_PERSON,FIR_SUMMARY,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,cc76a6dd2e22501090ebad09,2752339a14ad9874eeb22f1312109c9f0605a44b220a21581b27edf4f0d6dd29,18fc965c57cad029c076b69f8234d58726929d0533330e3b38ad72e5458c4cfb,ecf1129c52424ef9527bf19d029b9e6247a947d31969cfc21dac01e985205bb9,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000145,2026-05-27T04:50:00Z,Constable,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,POLICE,MISSING_PERSON,FIR_SUMMARY,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,LOW,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,90db0235db8af5799b24bccf,9a0bfbb227c3d23e1c24600e02a174285f29a8341521b86e2418f0794c5fa519,34272906263497efeac8ea57da17873a3a8fd2bcbae96a7b7dddc5f2f537e132,57d4e823c9eef341232bf776bfb3837c2ac5e58387c496346e73e2d77b28c6d3,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000146,2026-05-27T19:28:00Z,Inspector,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,POLICE,NARCOTICS,WITNESS_STATEMENT,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,HIGH,false,true,false,false,OPEN,FORENSIC_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,e1929485f8f74ecc9f364108,563a03a6476832d04bc2a4b8eb39bb189eea62b534113bb1e638ecec0fd7caad,1e4c86ef23cc905a83270d3e9240af6d9f349e4ab8f8b8c488875a934aedd196,cea9d857372c8d51072722777cfb3d0efc31de9a6e7e58591500ca12ad16396e,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000147,2026-05-27T04:54:00Z,Cybercrime Officer,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,CYBERCRIME,FINANCIAL_CRIME,EVIDENCE_MEDIA,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,CLASSIFIED,false,false,false,true,SEALED,INVESTIGATION,VIEW,deny,DENY_STALE_CASE_ASSIGNMENT,none,cb623ff6e0347f3210d5661b,03cc9fb421eee3bffc8333f86d29f16be1f6390982c7e4035db8760ba2ec4873,d6ab18f2f351db84fbb0090e4be65de7f91d00848b8a8f8c2bd42f992797694c,75626bf62cf21a7e9d877531349dbb22007441477f0a514a6afca8d35c202909,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000148,2026-05-28T13:00:00Z,Constable,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,POLICE,VIOLENT_CRIME,CYBERCRIME_COMPLAINT,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,HIGH,false,false,false,false,OPEN,INVESTIGATION,SHARE,deny,DENY_INACTIVE_CREDENTIAL,none,84767be27b14da8bbd363560,dd60e96bd1df6c0416fddb3bc73af93e55b879c452676fdc89a17a07f5808312,c991269ed373d4c2b9d3880e0d6bf6fedfab16e079630b67e25edfe909fe5a5f,2f855bbbb375f044ef6ba7f19049c94f1f42a0165c34aee5087a7e358af0ac6d,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000149,2026-05-27T17:23:00Z,Constable,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,POLICE,MISSING_PERSON,COURT_SUBMISSION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,HIGH,false,false,false,false,OPEN,INVESTIGATION,VIEW,deny,DENY_INACTIVE_CREDENTIAL,none,de20893394d9197ff30a8725,56730a35343b2eb766be2c2f133a209f70423a9477c5fd221690b2a5061f5478,0a587c1ffee76feff3fa5a554c86f7f9d5a008acfed0b4f0f24ddb9f97feff2a,4141c5cb9822a420c16b8f5e2a19d047d20d076bb431ef8e4dbb5aeefa53835f,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000150,2026-05-27T10:00:00Z,Station House Officer,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,POLICE,JUVENILE_PROTECTION,FORENSIC_REPORT,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,HIGH,false,false,true,false,OPEN,SUPERVISION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,f4b3f0f479134a445b729ce9,8402e42dd2054c98c8d297451e66d20124a745bf1881703ef4a577047a7464a6,a8d37613fce267f77ff471da5c18ea432b3a75eefc8aef6295b155ea4bca3d1f,c42569c8cf0179faed18158b845d1274ee9422d3cc8cc9d8313f051325ac491d,3,257d5a69b007c1554107864deeeef78df8f860e1d141c3b246136635d34796ce
REQ-000151,2026-05-28T03:41:00Z,Cybercrime Officer,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,CYBERCRIME,WOMEN_CHILD_SAFETY,COURT_SUBMISSION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,MEDIUM,true,false,false,false,SEALED,COURT_PRODUCTION,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,sealed_record_superior_review|sensitive_record_approval,919340c0bb105dba5fc7b790,c17a0027956f6d44f76def10ca058e0686ff3113d57a99270f56a5639d5d5d0c,d31384f5bc7b28721a6d00f0c741f183438b5831f64210533be7b7c6eee91eca,c582fb8891b1cf672aaee98428101187576868e37a24a4dd0df5dc8c4a3f0ced,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000152,2026-05-28T14:00:00Z,Forensic Officer,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,FORENSIC,VIOLENT_CRIME,FORENSIC_REPORT,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,HIGH,false,false,false,false,SEALED,FORENSIC_REVIEW,VIEW,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,e9b86082dc55fc68db746096,4c2357b9293ffd19590be3d409469253222355c29b31147ed16abd3b0f9c7ba6,a355f43855d9729164cb1aefe3d0174fdbcab8fd3e41f0142652b95dae56be92,3f3c6ca44f5e7dfa028f325bcbb4e6e84d52064326670046ded77af55e066079,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000153,2026-05-28T01:30:00Z,Sub-Inspector,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,POLICE,CYBER_FRAUD,VICTIM_RECORD,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,CLASSIFIED,true,false,false,false,OPEN,INVESTIGATION,VIEW,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,4b16f6d503e3a31951ff8574,d8c4d9ba3b9696df82c6f0833c67cd000767ac67da56c24677a0381f666ab232,563cda3a79a6ff6486ea022a65cf28ef498327d874e120dc0a568edbc950f23b,4a5b05532cc1db81bff8414dec91b20f506afc2a6757d8829a09a9dc0e1196cc,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000154,2026-05-28T06:48:00Z,Head Constable,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,POLICE,CYBER_FRAUD,EVIDENCE_MEDIA,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,HIGH,false,false,false,true,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,2a3d18fc82cac2b462fda486,4d1702b6d7ade1da93782203f1115216bb474149ee9779015785846564f7dc62,c481c9c9dcaf6a142548b8e3e14e5a069bc29be47ab3a378c8167824bd226c59,3df1000fbc2084ceaebdc57de76ef132bf93186f50ec78ee61d9da31626c63f7,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000155,2026-05-28T14:45:00Z,Constable,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,POLICE,WOMEN_CHILD_SAFETY,JUVENILE_RECORD,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,CLASSIFIED,true,false,true,false,OPEN,FORENSIC_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,b64f1a2d4bc5efe0ef374481,7db11a7c90a3d3d4dd68a329ff6294bf4217a297bae977c9d3c5c3e3d2711f76,f8663677a0df4d03cf56cf2d2a8bea21d7a85d163387763207b5d716fabd6263,9c1e5978528e4081940fe97634b4380339bb216892cb29d5049b3b7a2b2926e7,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000156,2026-05-27T15:36:00Z,Station House Officer,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,POLICE,WOMEN_CHILD_SAFETY,CASE_DIARY,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,MEDIUM,true,false,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,04aba826af3c4606dffff2a3,0e2a03c26fd170f93de802c376fea57660cce3e62597a27df7c12183578f3975,710dccdedf7210d2ee676667d9f1917668ee0dcf2c7798cd8c0801b340d13546,f250408ba9537ea056254bed043bf131b19617ef198a9cc38fc98753c675b98d,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000157,2026-05-27T20:56:00Z,Head Constable,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,POLICE,GENERAL_THEFT,FIR_SUMMARY,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,LOW,false,false,false,false,OPEN,INVESTIGATION,SHARE,deny,DENY_STALE_CASE_ASSIGNMENT,none,3eff4d63eee5bdeb00e91c71,5da5ad4e0e3288948ad4c6f287bc6a0abeeeb87a5645a4d2a6874c910b3419ea,c96f7917d6e8790567c25279db8cd761f213b3ed9c4b0108d31083d41f8ac6a9,2c7dc79ae0f4531421da8f7442d4a1c7a9ec8390e7773d14151e0fc541926a59,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000158,2026-05-28T12:52:00Z,Sub-Inspector,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,POLICE,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,af263afa6680e104a3777a77,b3281249d79a0c29d98fbd0f668e2d526d914834c28891916a4d62f6e0e450ff,f0330156007cd111eb13c536211cee29ab4e07160004b32ca2e628100785641a,130ff02bed7dd391339809e31d5478a2380c98ada6ccb27a48129b7b7cec75cc,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000159,2026-05-28T05:09:00Z,Forensic Officer,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,FORENSIC,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,a74a4360433cc4855ad3165c,bfbc6c32abdec488d0e0bc38a46fb0fac145da4f36fa124f79b420cc12bf095d,3bcc5a52a00220036d9f4cb62c13af7ba76893532ef1a375b2897a40e4fa3c4e,bef126a710fdbbcc6205db9550b0fb6926e9c3566ba5419c49fd3d1ea3ab2f03,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000160,2026-05-27T05:20:00Z,Cybercrime Officer,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,CYBERCRIME,JUVENILE_PROTECTION,COURT_SUBMISSION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,HIGH,false,false,true,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,eaf54fd9c9e10035eadbe7e1,d031e03ddc162ab836ce57cf62ea4ce7baee78b190454ce26c3650e22aa623d7,8298cd7b5bee695f362630f4d21daacd86a0ffa7bdf9e9ef714d242fee1518ac,3a67919b6b374fb1a863a3906704a3ea5bb96d07e8ee0c2ca551967627f3f5d3,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000161,2026-05-27T10:44:00Z,Inspector,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,POLICE,WOMEN_CHILD_SAFETY,WITNESS_STATEMENT,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,HIGH,true,true,false,false,SEALED,EMERGENCY_RESPONSE,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,a4850b69fe1db7981651e042,5c0c265557546d591987ec0f78cdf966c6916397a5ca93cdd47c6a275a21663d,26a2ec27edc171e0c6ae2089ff0174467dd38b08a57507286ff8c51351cf743f,15eddeb2409c9cc05cd3e71d39ce627a7520e6126d4b21a9f1af242ef70f8ca7,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000162,2026-05-27T10:48:00Z,Head Constable,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,POLICE,MISSING_PERSON,FIR_SUMMARY,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,cc76a6dd2e22501090ebad09,2752339a14ad9874eeb22f1312109c9f0605a44b220a21581b27edf4f0d6dd29,18fc965c57cad029c076b69f8234d58726929d0533330e3b38ad72e5458c4cfb,0fb878ac21570dd92fc87a590557bd6d4d743df276e1d52a0efeec1f25b4c500,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000163,2026-05-27T08:09:00Z,Constable,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,POLICE,WOMEN_CHILD_SAFETY,FORENSIC_REPORT,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,MEDIUM,true,false,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,793d4251bc1b0dc830eb2c87,308dea1c725665acb3fdf53a7bc9af8b45117e108554f7eb85f43052fbd29e7a,5317a55df9098c56f8ba9c3cfc6881b1d64e1a6e1ea092bab97779ccb7cc211e,ded24fff05b85708ce87651ec89a9d3ae162e903f5524b9942f774ae5c104694,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000164,2026-05-27T13:40:00Z,Sub-Inspector,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,POLICE,NARCOTICS,COURT_SUBMISSION,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,40b7dec0da45beb2a0abbd3b,f103ea437bcccb52018fb19aab2bf165ad12084bcb4af9182c7a221e00249913,e5c132bb5187d154c5c58e2d7613eeaa1ef785672882f8e6e9ff41e9d651d010,2cbda5045e8bd330db586e426d92341d3c066451d87223ce483a0f2f2f4590d8,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000165,2026-05-28T00:45:00Z,Station House Officer,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,POLICE,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,628d7e4fa55b6a3d500dc1e4,b4da96754dd3760629672a7820e421728a59b1dbb863e81e2cabee6e93e950cf,1abf960712e9d579003c9a33538704fb3ae4902778a5f84bf0cc44f6e791ef75,bfea89ca8167f2fddbfc91fb9182b184745e3392d97f8444df81c6168cda867b,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000166,2026-05-28T06:26:00Z,Inspector,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,POLICE,WOMEN_CHILD_SAFETY,COURT_SUBMISSION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,MEDIUM,true,false,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,74dcc841ec43b6320cda45ad,8a5d35fa80f602e696f7831fbfff40b6659a6ba79ae1aad49d2de625a07eab8b,903d22e1b2161c42a45147c9ec8c51ccbd457ded4a928dd4ae39ea536ecc621e,0cc32cfaab4a9d851b6d326520fcc0b4edd0cd25f4ad783526c43b441e59bf37,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000167,2026-05-28T03:50:00Z,Prosecutor Liaison,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,PROSECUTION,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,deny,DENY_STALE_CASE_ASSIGNMENT,none,e9bdd7bb41633be5c00c37c8,fa99a9d06dd002fa239fee6d4a72efaa79af1e035c05ff2b5973c983d1acf5a6,d4527e6af8b95b3d003f63a4dc9f807e70575203a4432bd5f5f8f7f86a38a022,be0bd99bfe91ac6bd2a1ad571c2e3d60d935442916b3d4c2cd13fc7d8da81188,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000168,2026-05-28T18:00:00Z,Station House Officer,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,POLICE,FINANCIAL_CRIME,FORENSIC_REPORT,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,HIGH,false,false,false,false,OPEN,COURT_PRODUCTION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,2fe03ebc5f238640311c5ce0,ef151ab019cd986e0e5401e7b48805c94f7c271575844fa5c6276d252e4f5e08,38451e90fce63233601958b811f4d868e57721916edb6f276a5090ec5a56c4ad,e3b406f079dc651a552243beb6ec833e5c344217d39953279dd7c850e8a46835,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000169,2026-05-27T19:43:00Z,Sub-Inspector,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,POLICE,JUVENILE_PROTECTION,CYBERCRIME_COMPLAINT,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,HIGH,false,false,true,false,OPEN,SUPERVISION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,ee00d2eadc62f50604954973,25a780ca52519b3ff11fd947b9d88e7b7aff699ae319d2e566369010d0bff716,3e8ebc4d8415083baff9d432794c0571dbb38e59a758333c17f4b0bb842ee372,f0d3a5abe3f7eca1d1294836a52d3f225290a65c4e25bfd3bc242b7ce27c1aa8,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000170,2026-05-27T05:40:00Z,Senior Superintendent,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,POLICE,WOMEN_CHILD_SAFETY,EVIDENCE_MEDIA,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,HIGH,true,false,false,true,OPEN,PROSECUTION_REVIEW,VIEW,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,edda7f126338c86b57c9e4e3,9d2afe906acc63d651ae1a47a209ffcee21752ebd1d1405bed3225e98e245c53,8e408e8cf4235e82403fdc6410af3f629f85bfbf8f7f0a48e6b0df9441417e11,6d688606173c354200d16843059c9b12a74fbe27d800237133be71e52ca6e45a,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000171,2026-05-27T17:06:00Z,Prosecutor Liaison,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,PROSECUTION,NARCOTICS,COURT_SUBMISSION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,d644d3895cc1a7a260bbf0b8,0bfc1f1619552b1673c3af3a8abb06d9c370dc38d04979430e736e0c57dc356c,2b5a6fc71ccf012466877eb082800082cc297e6123b63a612cc0e83555ed0bd8,35729e78863ed87b463bbf48258c2405bceb9b381746d36e1c15744c70d85129,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000172,2026-05-27T11:28:00Z,Sub-Inspector,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,POLICE,FINANCIAL_CRIME,JUVENILE_RECORD,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,CLASSIFIED,false,false,true,false,SEALED,INVESTIGATION,DOWNLOAD,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,b13e09bc56af48cc6d213205,e697e1515134f1eb135a2e9039b5dfefde30aad7f827ad62a32509f958677cec,1e01c571bfe678a5c40e6d5794d1a95ac7499e392b7391cd1c7fba2efcf99ccc,c7eb39e3bdc0f59e257bcf962f6e89211411a6935b4266987d3458e179392b01,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
REQ-000173,2026-05-28T19:15:00Z,Sub-Inspector,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,POLICE,FINANCIAL_CRIME,CASE_DIARY,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,HIGH,false,false,false,false,OPEN,INVESTIGATION,VIEW,deny,DENY_INACTIVE_CREDENTIAL,none,ca607a0ca7dcd8c2bd505b93,39a1df1d7959d4f7acf522a8a4078a2854151a5f17c048fbca592707d4b5b9c7,60a9badac50ded8420f41109bc7f8d33d1f44b09306297ebf75c1832176bc80e,ea8870e73e06ddd264ebce2b5ee455324fda8c3e684e890317701aa072bfd313,4,4c383bc047f1459dc3786f564b14298a4107df3131dd97b76f53f9d738a1f96f
